"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"skipped","Mon Jan 01 11:19:25 GMT 2024","Mon Jan 01 11:19:25 GMT 2024","0","api_test_suite","main.spec.ts","Functionalities of Contact Form 7 Integration","","","Create Contact Form 7 - e2e",""
"skipped","Mon Jan 01 11:19:25 GMT 2024","Mon Jan 01 11:19:25 GMT 2024","0","api_test_suite","main.spec.ts","Subscriber Verification for Double-Opt-in List","","","Verify the Subscriber",""
"broken","Mon Jan 01 11:17:25 GMT 2024","Mon Jan 01 11:19:25 GMT 2024","120151","api_test_suite","main.spec.ts","Functionalities of List (Tag, Segment, Custom Field) & Subscriber","","","List Create",""
"skipped","Mon Jan 01 11:19:25 GMT 2024","Mon Jan 01 11:19:25 GMT 2024","0","api_test_suite","main.spec.ts","Functionalities of Exclude Feature on Campaign","","","Delete Campaign Test List",""
"skipped","Mon Jan 01 11:19:25 GMT 2024","Mon Jan 01 11:19:25 GMT 2024","1","api_test_suite","main.spec.ts","Forms Functionalities","","","Automation Details",""
"skipped","Mon Jan 01 11:19:25 GMT 2024","Mon Jan 01 11:19:25 GMT 2024","1","api_test_suite","main.spec.ts","Functionalities of List (Tag, Segment, Custom Field) & Subscriber","","","Validate Created Subscriber",""
"skipped","Mon Jan 01 11:19:25 GMT 2024","Mon Jan 01 11:19:25 GMT 2024","0","api_test_suite","main.spec.ts","Functionalities of WooCommerce Integration","","","Delete Automation Delay",""
"skipped","Mon Jan 01 11:19:25 GMT 2024","Mon Jan 01 11:19:25 GMT 2024","1","api_test_suite","main.spec.ts","Forms Functionalities","","","Modal Form Create",""
"skipped","Mon Jan 01 11:19:25 GMT 2024","Mon Jan 01 11:19:25 GMT 2024","0","api_test_suite","main.spec.ts","Functionalities of Affiliate WP Integration","","","Check Subscriber's info - Signed up through Affiliate WP Integration",""
"skipped","Mon Jan 01 11:19:25 GMT 2024","Mon Jan 01 11:19:25 GMT 2024","0","api_test_suite","main.spec.ts","Suppression List Functionalities","","","Campaign Send for Suppression List",""
"skipped","Mon Jan 01 11:19:25 GMT 2024","Mon Jan 01 11:19:25 GMT 2024","0","api_test_suite","main.spec.ts","Functionalities of List (Tag, Segment, Custom Field) & Subscriber","","","Segment Create (Contains Created Tag)",""
"skipped","Mon Jan 01 11:19:25 GMT 2024","Mon Jan 01 11:19:25 GMT 2024","1","api_test_suite","main.spec.ts","Forms Functionalities","","","Forms Added into Site Frontend - e2e",""
"skipped","Mon Jan 01 11:19:25 GMT 2024","Mon Jan 01 11:19:25 GMT 2024","0","api_test_suite","main.spec.ts","Subscriber Verification for Double-Opt-in List","","","Subscribe on the Created List",""
"skipped","Mon Jan 01 11:19:25 GMT 2024","Mon Jan 01 11:19:25 GMT 2024","0","api_test_suite","main.spec.ts","Functionalities of WP ERP Integration","","","Automation Activation",""
"skipped","Mon Jan 01 11:19:25 GMT 2024","Mon Jan 01 11:19:25 GMT 2024","0","api_test_suite","main.spec.ts","Suppression List Functionalities","","","Subscriber Deleted from Suppression List",""
"skipped","Mon Jan 01 11:19:25 GMT 2024","Mon Jan 01 11:19:25 GMT 2024","0","api_test_suite","main.spec.ts","Functionalities of List (Tag, Segment, Custom Field) & Subscriber","","","Segment Delete",""
"skipped","Mon Jan 01 11:19:25 GMT 2024","Mon Jan 01 11:19:25 GMT 2024","0","api_test_suite","main.spec.ts","Functionalities of Affiliate WP Integration","","","Check Automation Status",""
"skipped","Mon Jan 01 11:19:25 GMT 2024","Mon Jan 01 11:19:25 GMT 2024","0","api_test_suite","main.spec.ts","Functionalities of WP ERP Integration","","","weMail <-> WP ERP - API",""
"skipped","Mon Jan 01 11:19:25 GMT 2024","Mon Jan 01 11:19:25 GMT 2024","0","api_test_suite","main.spec.ts","Forms Functionalities","","","Form Submission from Frontend - e2e",""
"skipped","Mon Jan 01 11:19:25 GMT 2024","Mon Jan 01 11:19:25 GMT 2024","1","api_test_suite","main.spec.ts","Functionalities of Exclude Feature on Campaign","","","Campaign Delete",""
"skipped","Mon Jan 01 11:19:25 GMT 2024","Mon Jan 01 11:19:25 GMT 2024","1","api_test_suite","main.spec.ts","Functionalities of WooCommerce Integration","","","Create woocom Product",""
